                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    148,                0.45107,                0.24926,                0.82274,                0.99999,                      1,                  0.995,                 0.9522,                0.38121,                 0.1948,                0.80417,              0.0005447,              0.0005447,              0.0005447
                    149,                0.44386,                0.24531,                 0.8213,                0.99999,                      1,                  0.995,                0.92057,                0.47189,                0.21353,                0.81817,              0.0005348,              0.0005348,              0.0005348
                    150,                0.45224,                0.24977,                0.82351,                0.99999,                      1,                  0.995,                0.94822,                0.39914,                0.19601,                0.80764,              0.0005249,              0.0005249,              0.0005249
                    151,                0.43835,                0.24592,                0.81852,                0.99999,                      1,                  0.995,                0.95129,                 0.3889,                0.19147,                0.80491,               0.000515,               0.000515,               0.000515
                    152,                0.41836,                0.23833,                0.81581,                0.99999,                      1,                  0.995,                0.95175,                0.37353,                0.19192,                0.80281,              0.0005051,              0.0005051,              0.0005051
                    153,                0.43526,                0.24597,                0.81131,                0.99999,                      1,                  0.995,                0.95649,                0.35791,                0.18705,                0.79823,              0.0004952,              0.0004952,              0.0004952
                    154,                0.43167,                0.24359,                0.81794,                0.99999,                      1,                  0.995,                0.95578,                0.37245,                0.18921,                0.80114,              0.0004853,              0.0004853,              0.0004853
                    155,                0.42001,                0.23855,                0.81346,                0.99999,                      1,                  0.995,                0.93038,                0.44391,                0.20804,                0.81294,              0.0004754,              0.0004754,              0.0004754
                    156,                0.45866,                0.25019,                0.82743,                0.99999,                      1,                  0.995,                0.95564,                0.36943,                0.19052,                0.80164,              0.0004655,              0.0004655,              0.0004655
                    157,                0.43661,                0.24477,                0.81529,                0.99999,                      1,                  0.995,                0.95224,                0.38457,                0.19075,                0.80328,              0.0004556,              0.0004556,              0.0004556
                    158,                0.42049,                 0.2392,                0.81161,                0.99999,                      1,                  0.995,                0.94213,                0.42024,                 0.2024,                 0.8118,              0.0004457,              0.0004457,              0.0004457
                    159,                0.43814,                0.24287,                0.81834,                0.99999,                      1,                  0.995,                0.95619,                0.37018,                0.18841,                0.80204,              0.0004358,              0.0004358,              0.0004358
                    160,                0.42311,                0.23768,                0.82274,                0.99999,                      1,                  0.995,                0.95433,                0.36728,                0.18463,                0.80074,              0.0004259,              0.0004259,              0.0004259
                    161,                0.41503,                0.23539,                 0.8141,                0.99999,                      1,                  0.995,                0.95075,                0.38946,                 0.1936,                0.80406,               0.000416,               0.000416,               0.000416
                    162,                0.42538,                0.24195,                0.81246,                0.99999,                      1,                  0.995,                0.95994,                 0.3555,                0.18258,                0.79808,              0.0004061,              0.0004061,              0.0004061
                    163,                0.41918,                0.23762,                0.82067,                0.99999,                      1,                  0.995,                0.95423,                0.37805,                0.18981,                0.80176,              0.0003962,              0.0003962,              0.0003962
                    164,                0.41151,                0.23344,                0.81567,                0.99999,                      1,                  0.995,                0.95691,                0.36038,                0.18383,                0.79858,              0.0003863,              0.0003863,              0.0003863
                    165,                0.42674,                0.24189,                 0.8206,                0.99999,                      1,                  0.995,                0.94195,                0.40398,                0.19532,                0.80441,              0.0003764,              0.0003764,              0.0003764
                    166,                 0.4163,                0.23622,                0.81452,                0.99999,                      1,                  0.995,                0.95054,                 0.3772,                0.18668,                0.80109,              0.0003665,              0.0003665,              0.0003665
                    167,                0.43859,                0.24223,                0.81433,                0.99999,                      1,                  0.995,                0.94804,                 0.3974,                0.18985,                0.80467,              0.0003566,              0.0003566,              0.0003566
                    168,                0.41974,                0.23384,                0.81604,                0.99999,                      1,                  0.995,                0.94252,                0.40471,                0.19265,                0.80591,              0.0003467,              0.0003467,              0.0003467
                    169,                0.40368,                0.22872,                0.81432,                0.99999,                      1,                  0.995,                0.95923,                0.34843,                0.18081,                0.79641,              0.0003368,              0.0003368,              0.0003368
                    170,                0.39208,                0.22551,                0.80792,                0.99999,                      1,                  0.995,                0.95992,                0.35025,                 0.1804,                0.79749,              0.0003269,              0.0003269,              0.0003269
                    171,                0.39766,                 0.2292,                0.80997,                0.99999,                      1,                  0.995,                0.95877,                0.35324,                0.17907,                0.79746,               0.000317,               0.000317,               0.000317
                    172,                 0.3962,                0.22671,                0.80949,                0.99999,                      1,                  0.995,                 0.9628,                0.34424,                0.17772,                0.79535,              0.0003071,              0.0003071,              0.0003071
                    173,                0.38154,                0.22118,                0.80782,                0.99999,                      1,                  0.995,                0.95932,                 0.3606,                0.18025,                0.79798,              0.0002972,              0.0002972,              0.0002972
                    174,                0.41418,                0.23344,                0.81233,                0.99999,                      1,                  0.995,                0.95772,                0.34932,                0.17962,                0.79504,              0.0002873,              0.0002873,              0.0002873
                    175,                0.40365,                0.22994,                0.81387,                0.99999,                      1,                  0.995,                0.96228,                0.34065,                0.17759,                0.79374,              0.0002774,              0.0002774,              0.0002774
                    176,                0.39094,                0.22495,                0.80993,                0.99999,                      1,                  0.995,                0.94921,                 0.3821,                0.18844,                0.80186,              0.0002675,              0.0002675,              0.0002675
                    177,                0.40642,                0.22896,                0.81477,                0.99999,                      1,                  0.995,                0.95824,                0.35557,                0.18134,                0.79574,              0.0002576,              0.0002576,              0.0002576
                    178,                0.41107,                0.23181,                0.81182,                0.99999,                      1,                  0.995,                0.95441,                0.36329,                0.18122,                0.79884,              0.0002477,              0.0002477,              0.0002477
                    179,                0.39947,                0.22792,                0.80981,                0.99999,                      1,                  0.995,                0.95633,                0.37069,                 0.1832,                0.79978,              0.0002378,              0.0002378,              0.0002378
                    180,                0.39308,                 0.2259,                0.80984,                0.99999,                      1,                  0.995,                 0.9573,                0.36323,                0.18233,                0.79875,              0.0002279,              0.0002279,              0.0002279
                    181,                0.38849,                0.22603,                0.80982,                0.99999,                      1,                  0.995,                0.96099,                0.34152,                0.17835,                0.79286,               0.000218,               0.000218,               0.000218
                    182,                0.37405,                0.21894,                0.80727,                0.99999,                      1,                  0.995,                0.96003,                0.34027,                0.17404,                0.79464,              0.0002081,              0.0002081,              0.0002081
                    183,                0.40338,                 0.2303,                0.81395,                0.99999,                      1,                  0.995,                0.96439,                0.34238,                  0.178,                0.79545,              0.0001982,              0.0001982,              0.0001982
                    184,                0.40548,                0.23114,                0.80839,                0.99999,                      1,                  0.995,                0.96029,                0.35915,                0.18008,                 0.7982,              0.0001883,              0.0001883,              0.0001883
                    185,                0.39103,                0.22677,                0.80779,                0.99999,                      1,                  0.995,                0.96276,                0.33499,                0.17524,                0.79309,              0.0001784,              0.0001784,              0.0001784
                    186,                0.37553,                0.21928,                0.80843,                0.99999,                      1,                  0.995,                0.96577,                0.33091,                  0.174,                0.79356,              0.0001685,              0.0001685,              0.0001685
                    187,                0.38709,                0.22377,                0.81138,                0.99999,                      1,                  0.995,                0.96618,                0.32946,                0.17089,                0.79295,              0.0001586,              0.0001586,              0.0001586
                    188,                0.37152,                0.21784,                0.80836,                0.99999,                      1,                  0.995,                0.95782,                0.36021,                0.18123,                0.79749,              0.0001487,              0.0001487,              0.0001487
                    189,                0.37664,                0.21984,                0.80771,                0.99999,                      1,                  0.995,                0.96321,                0.34151,                0.17343,                0.79441,              0.0001388,              0.0001388,              0.0001388
                    190,                0.59556,                0.30307,                0.87883,                0.99999,                      1,                  0.995,                0.91021,                0.48483,                0.21139,                0.81422,              0.0001289,              0.0001289,              0.0001289
                    191,                 0.4939,                 0.2625,                0.83384,                0.99999,                      1,                  0.995,                0.93206,                0.42532,                0.20218,                0.80719,               0.000119,               0.000119,               0.000119
                    192,                0.43848,                0.24145,                0.82082,                0.99999,                      1,                  0.995,                 0.9386,                0.39974,                0.19655,                0.80381,              0.0001091,              0.0001091,              0.0001091
                    193,                 0.4066,                0.22851,                0.81666,                0.99999,                      1,                  0.995,                0.93565,                0.42774,                0.20237,                0.80901,               9.92e-05,               9.92e-05,               9.92e-05
                    194,                0.40196,                0.22556,                0.81072,                0.99999,                      1,                  0.995,                0.94626,                0.39178,                0.19731,                0.80132,               8.93e-05,               8.93e-05,               8.93e-05
                    195,                0.38745,                0.22411,                0.80582,                0.99999,                      1,                  0.995,                 0.9447,                0.38697,                0.19632,                0.80028,               7.94e-05,               7.94e-05,               7.94e-05
                    196,                0.37787,                0.22033,                0.80593,                0.99999,                      1,                  0.995,                0.95486,                0.36579,                0.18848,                0.79627,               6.95e-05,               6.95e-05,               6.95e-05
                    197,                0.37297,                0.21741,                0.81055,                0.99999,                      1,                  0.995,                0.95399,                0.35943,                0.18781,                0.79485,               5.96e-05,               5.96e-05,               5.96e-05
                    198,                0.36005,                0.21117,                0.80477,                0.99999,                      1,                  0.995,                0.95128,                0.36922,                0.18904,                0.79642,               4.97e-05,               4.97e-05,               4.97e-05
                    199,                0.35139,                0.21035,                0.79996,                0.99999,                      1,                  0.995,                0.95808,                0.35052,                  0.186,                0.79386,               3.98e-05,               3.98e-05,               3.98e-05
